TIMESTAMP,Hour,Min,AM_PM,Hour_24,Weekday,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION
2020-08-01,6,7,AM,6,6,-19,1,60.158,24.946,60.16,24.946,29,10,0,15,3.53644,0
2020-08-01,6,17,AM,6,6,-7,8,60.163,24.927,60.153,24.91,39,32,0,15,3.53644,0
2020-08-01,6,54,AM,6,6,-17,4,60.161,24.937,60.162,24.939,23,6,0,15,3.53644,0
2020-08-01,7,9,AM,7,6,-2,3,60.185,24.954,60.19,24.911,28,26,0,16.7,3.52267,0
2020-08-01,7,10,AM,7,6,-1,2,60.182,24.955,60.178,24.949,27,26,0,16.7,3.52267,0
2020-08-01,7,20,AM,7,6,-3,2,60.173,24.953,60.178,24.949,18,15,0,16.7,3.52267,0
2020-08-01,7,33,AM,7,6,11,2,60.188,24.956,60.178,24.949,24,35,0,16.7,3.52267,0
2020-08-01,7,44,AM,7,6,1,2,60.199,24.957,60.198,24.932,31,32,0,16.7,3.52267,0
2020-08-01,7,59,AM,7,6,0,1,60.182,24.955,60.178,24.949,24,24,0,16.7,3.52267,0
2020-08-01,8,6,AM,8,6,6,4,60.189,24.964,60.165,24.929,36,42,25,17.8,3.35088,0
2020-08-01,8,10,AM,8,6,4,1,60.154,24.949,60.168,24.938,37,41,25,17.8,3.35088,0
2020-08-01,8,10,AM,8,6,-6,3,60.196,24.922,60.198,24.929,32,26,25,17.8,3.35088,0
2020-08-01,8,12,AM,8,6,-11,3,60.178,24.924,60.168,24.93,27,16,25,17.8,3.35088,0
2020-08-01,8,20,AM,8,6,10,7,60.186,24.922,60.178,24.925,25,35,25,17.8,3.35088,0
2020-08-01,8,20,AM,8,6,0,2,60.183,24.923,60.18,24.927,27,27,25,17.8,3.35088,0
2020-08-01,8,24,AM,8,6,-7,3,60.177,24.928,60.168,24.939,35,28,25,17.8,3.35088,0
2020-08-01,8,25,AM,8,6,-3,1,60.183,24.963,60.194,24.956,23,20,25,17.8,3.35088,0
2020-08-01,8,26,AM,8,6,0,6,60.162,24.937,60.16,24.946,22,22,25,17.8,3.35088,0
2020-08-01,8,33,AM,8,6,6,9,60.159,24.939,60.169,24.938,31,37,25,17.8,3.35088,0
2020-08-01,8,33,AM,8,6,-1,3,60.186,24.918,60.189,24.917,20,19,25,17.8,3.35088,0
2020-08-01,8,39,AM,8,6,-4,3,60.189,24.914,60.19,24.911,26,22,25,17.8,3.35088,0
2020-08-01,8,40,AM,8,6,14,2,60.187,24.959,60.178,24.949,28,42,25,17.8,3.35088,0
2020-08-01,8,42,AM,8,6,-4,4,60.181,24.954,60.178,24.949,26,22,25,17.8,3.35088,0
2020-08-01,8,58,AM,8,6,-7,4,60.168,24.934,60.169,24.933,32,25,25,17.8,3.35088,0
2020-08-01,9,4,AM,9,6,1,1,60.173,24.922,60.19,24.911,31,32,0,17.8,3.29756,0
2020-08-01,9,6,AM,9,6,1,1,60.159,24.913,60.163,24.929,25,26,0,17.8,3.29756,0
2020-08-01,9,8,AM,9,6,-1,1,60.189,24.963,60.194,24.95,30,29,0,17.8,3.29756,0
2020-08-01,9,9,AM,9,6,-2,4,60.183,24.919,60.173,24.923,34,32,0,17.8,3.29756,0
2020-08-01,9,9,AM,9,6,10,1,60.171,24.955,60.185,24.953,23,33,0,17.8,3.29756,0
2020-08-01,9,11,AM,9,6,-4,1,60.165,24.928,60.168,24.938,28,24,0,17.8,3.29756,0
2020-08-01,9,14,AM,9,6,-1,1,60.183,24.962,60.195,24.951,28,27,0,17.8,3.29756,0
2020-08-01,9,15,AM,9,6,9,1,60.185,24.916,60.171,24.919,30,39,0,17.8,3.29756,0
2020-08-01,9,17,AM,9,6,0,1,60.184,24.954,60.187,24.977,32,32,0,17.8,3.29756,0
2020-08-01,9,19,AM,9,6,2,1,60.176,24.923,60.168,24.938,28,30,0,17.8,3.29756,0
2020-08-01,9,21,AM,9,6,10,5,60.168,24.964,60.168,24.976,32,42,0,17.8,3.29756,0
2020-08-01,9,22,AM,9,6,-1,1,60.16,24.951,60.163,24.945,24,23,0,17.8,3.29756,0
2020-08-01,9,26,AM,9,6,-1,1,60.155,24.915,60.167,24.938,37,36,0,17.8,3.29756,0
2020-08-01,9,28,AM,9,6,-16,1,60.187,24.955,60.198,24.93,38,22,0,17.8,3.29756,0
2020-08-01,9,34,AM,9,6,-15,1,60.185,24.912,60.169,24.93,37,22,0,17.8,3.29756,0
2020-08-01,9,35,AM,9,6,14,3,60.197,24.966,60.185,24.961,30,44,0,17.8,3.29756,0
2020-08-01,9,37,AM,9,6,-8,1,60.17,24.927,60.17,24.945,37,29,0,17.8,3.29756,0
2020-08-01,9,41,AM,9,6,-5,2,60.187,24.968,60.169,24.935,47,42,0,17.8,3.29756,0
2020-08-01,9,50,AM,9,6,9,3,60.179,24.954,60.18,24.95,26,35,0,17.8,3.29756,0
2020-08-01,9,59,AM,9,6,-10,4,60.174,24.957,60.169,24.929,37,27,0,17.8,3.29756,0
2020-08-01,10,1,AM,10,6,-10,1,60.157,24.921,60.169,24.932,37,27,0,17.8,3.15193,0
2020-08-01,10,7,AM,10,6,-7,1,60.162,24.935,60.168,24.935,29,22,0,17.8,3.15193,0
2020-08-01,10,9,AM,10,6,8,5,60.164,24.951,60.164,24.944,28,36,0,17.8,3.15193,0
2020-08-01,10,13,AM,10,6,11,4,60.168,24.957,60.165,24.948,30,41,0,17.8,3.15193,0
2020-08-01,10,14,AM,10,6,-6,1,60.161,24.939,60.163,24.942,24,18,0,17.8,3.15193,0
2020-08-01,10,17,AM,10,6,-2,2,60.195,24.945,60.194,24.956,24,22,0,17.8,3.15193,0
2020-08-01,10,18,AM,10,6,5,3,60.158,24.935,60.169,24.935,34,39,0,17.8,3.15193,0
2020-08-01,10,21,AM,10,6,-6,1,60.167,24.949,60.169,24.941,28,22,0,17.8,3.15193,0
2020-08-01,10,24,AM,10,6,-3,4,60.175,24.928,60.166,24.929,30,27,0,17.8,3.15193,0
2020-08-01,10,25,AM,10,6,13,4,60.187,24.915,60.192,24.952,40,53,0,17.8,3.15193,0
2020-08-01,10,28,AM,10,6,-7,5,60.181,24.917,60.167,24.932,55,48,0,17.8,3.15193,0
2020-08-01,10,28,AM,10,6,14,1,60.188,24.921,60.169,24.933,30,44,0,17.8,3.15193,0
2020-08-01,10,31,AM,10,6,-8,1,60.173,24.924,60.169,24.929,25,17,0,17.8,3.15193,0
2020-08-01,10,33,AM,10,6,16,1,60.16,24.945,60.169,24.945,28,44,0,17.8,3.15193,0
2020-08-01,10,36,AM,10,6,-2,6,60.198,24.951,60.187,24.962,32,30,0,17.8,3.15193,0
2020-08-01,10,38,AM,10,6,-1,5,60.194,24.943,60.178,24.949,28,27,0,17.8,3.15193,0
2020-08-01,10,39,AM,10,6,11,1,60.188,24.945,60.198,24.93,34,45,0,17.8,3.15193,0
2020-08-01,10,40,AM,10,6,-10,1,60.161,24.938,60.168,24.93,25,15,0,17.8,3.15193,0
2020-08-01,10,42,AM,10,6,18,6,60.162,24.944,60.169,24.927,28,46,0,17.8,3.15193,0
2020-08-01,10,47,AM,10,6,-19,1,60.157,24.93,60.169,24.929,35,16,0,17.8,3.15193,0
2020-08-01,10,48,AM,10,6,-11,2,60.195,24.976,60.185,24.979,31,20,0,17.8,3.15193,0
2020-08-01,10,50,AM,10,6,-5,3,60.157,24.946,60.168,24.939,31,26,0,17.8,3.15193,0
2020-08-01,10,55,AM,10,6,-6,5,60.164,24.93,60.162,24.936,36,30,0,17.8,3.15193,0
2020-08-01,10,57,AM,10,6,-4,6,60.193,24.966,60.192,24.952,34,30,0,17.8,3.15193,0
2020-08-01,10,59,AM,10,6,1,7,60.157,24.947,60.169,24.945,37,38,0,17.8,3.15193,0
2020-08-01,10,59,AM,10,6,6,2,60.187,24.957,60.195,24.951,32,38,0,17.8,3.15193,0
2020-08-01,11,2,AM,11,6,0,4,60.17,24.926,60.169,24.933,29,29,0,18.9,3.40731,0
2020-08-01,11,5,AM,11,6,-11,4,60.184,24.953,60.186,25.007,40,29,0,18.9,3.40731,0
2020-08-01,11,6,AM,11,6,-1,3,60.163,24.946,60.163,24.941,32,31,0,18.9,3.40731,0
2020-08-01,11,6,AM,11,6,-2,5,60.171,24.955,60.162,24.928,35,33,0,18.9,3.40731,0
2020-08-01,11,11,AM,11,6,5,3,60.185,24.919,60.185,24.941,31,36,0,18.9,3.40731,0
2020-08-01,11,12,AM,11,6,4,1,60.183,24.959,60.185,24.941,30,34,0,18.9,3.40731,0
2020-08-01,11,16,AM,11,6,6,3,60.169,24.929,60.171,24.947,34,40,0,18.9,3.40731,0
2020-08-01,11,17,AM,11,6,1,3,60.195,24.959,60.193,24.958,22,23,0,18.9,3.40731,0
2020-08-01,11,23,AM,11,6,4,1,60.189,24.955,60.195,24.957,26,30,0,18.9,3.40731,0
2020-08-01,11,23,AM,11,6,-3,1,60.171,24.929,60.173,24.929,26,23,0,18.9,3.40731,0
2020-08-01,11,24,AM,11,6,8,5,60.16,24.942,60.169,24.941,30,38,0,18.9,3.40731,0
2020-08-01,11,26,AM,11,6,-2,1,60.186,24.92,60.189,24.917,24,22,0,18.9,3.40731,0
2020-08-01,11,26,AM,11,6,8,2,60.158,24.922,60.167,24.938,30,38,0,18.9,3.40731,0
2020-08-01,11,26,AM,11,6,20,2,60.189,24.915,60.181,24.925,29,49,0,18.9,3.40731,0
2020-08-01,11,27,AM,11,6,-5,1,60.193,24.955,60.188,24.983,33,28,0,18.9,3.40731,0
2020-08-01,11,28,AM,11,6,-5,1,60.17,24.92,60.168,24.93,30,25,0,18.9,3.40731,0
2020-08-01,11,29,AM,11,6,-12,1,60.185,24.947,60.188,24.96,26,14,0,18.9,3.40731,0
2020-08-01,11,31,AM,11,6,16,4,60.184,24.96,60.178,24.949,25,41,0,18.9,3.40731,0
2020-08-01,11,36,AM,11,6,0,1,60.185,24.943,60.169,24.945,34,34,0,18.9,3.40731,0
2020-08-01,11,39,AM,11,6,1,1,60.155,24.914,60.165,24.933,31,32,0,18.9,3.40731,0
2020-08-01,11,41,AM,11,6,-7,3,60.163,24.913,60.159,24.918,26,19,0,18.9,3.40731,0
2020-08-01,11,45,AM,11,6,0,1,60.158,24.915,60.157,24.921,30,30,0,18.9,3.40731,0
2020-08-01,11,46,AM,11,6,9,2,60.194,24.963,60.19,24.956,24,33,0,18.9,3.40731,0
2020-08-01,11,47,AM,11,6,-13,2,60.155,24.911,60.151,24.885,32,19,0,18.9,3.40731,0
2020-08-01,11,47,AM,11,6,3,1,60.179,24.925,60.181,24.925,30,33,0,18.9,3.40731,0
2020-08-01,11,49,AM,11,6,5,1,60.18,24.925,60.183,24.923,37,42,0,18.9,3.40731,0
2020-08-01,11,51,AM,11,6,-7,1,60.188,24.946,60.194,24.956,28,21,0,18.9,3.40731,0
2020-08-01,11,56,AM,11,6,-7,1,60.168,24.927,60.169,24.93,31,24,0,18.9,3.40731,0
2020-08-01,11,58,AM,11,6,-7,6,60.185,24.911,60.167,24.94,39,32,0,18.9,3.40731,0
2020-08-01,12,0,PM,24,6,-5,1,60.183,24.954,60.188,24.956,23,18,45,20,2.9208,0
2020-08-01,12,3,PM,24,6,3,2,60.185,24.953,60.195,24.956,24,27,45,20,2.9208,0
2020-08-01,12,4,PM,24,6,8,3,60.165,24.967,60.187,24.963,38,46,45,20,2.9208,0
2020-08-01,12,5,PM,24,6,-9,1,60.168,24.966,60.172,24.958,27,18,45,20,2.9208,0
2020-08-01,12,8,PM,24,6,0,7,60.172,24.947,60.169,24.941,37,37,45,20,2.9208,0
2020-08-01,12,10,PM,24,6,-3,1,60.16,24.924,60.168,24.935,30,27,45,20,2.9208,0
2020-08-01,12,15,PM,24,6,13,4,60.186,24.953,60.195,24.956,26,39,45,20,2.9208,0
2020-08-01,12,15,PM,24,6,19,6,60.193,24.94,60.198,24.931,37,56,45,20,2.9208,0
2020-08-01,12,16,PM,24,6,7,1,60.176,24.937,60.175,24.924,25,32,45,20,2.9208,0
2020-08-01,12,18,PM,24,6,-7,5,60.184,24.954,60.185,24.961,26,19,45,20,2.9208,0
2020-08-01,12,21,PM,24,6,-7,3,60.165,24.963,60.171,24.947,35,28,45,20,2.9208,0
2020-08-01,12,25,PM,24,6,-14,1,60.189,24.956,60.187,24.966,30,16,45,20,2.9208,0
2020-08-01,12,27,PM,24,6,-3,1,60.181,24.925,60.181,24.925,23,20,45,20,2.9208,0
2020-08-01,12,27,PM,24,6,-6,1,60.157,24.914,60.152,24.91,29,23,45,20,2.9208,0
2020-08-01,12,28,PM,24,6,13,5,60.185,24.944,60.194,24.956,23,36,45,20,2.9208,0
2020-08-01,12,29,PM,24,6,-4,1,60.184,24.961,60.182,24.979,30,26,45,20,2.9208,0
2020-08-01,12,30,PM,24,6,-3,2,60.188,24.94,60.194,24.956,23,20,45,20,2.9208,0
2020-08-01,12,30,PM,24,6,-4,3,60.186,24.946,60.188,24.956,25,21,45,20,2.9208,0
2020-08-01,12,33,PM,24,6,-2,4,60.193,24.957,60.195,24.951,24,22,45,20,2.9208,0
2020-08-01,12,33,PM,24,6,21,1,60.187,24.918,60.182,24.923,24,45,45,20,2.9208,0
2020-08-01,12,38,PM,24,6,-7,1,60.163,24.938,60.166,24.931,25,18,45,20,2.9208,0
2020-08-01,12,39,PM,24,6,-1,1,60.155,24.948,60.169,24.933,29,28,45,20,2.9208,0
2020-08-01,12,41,PM,24,6,-16,1,60.157,24.915,60.167,24.938,35,19,45,20,2.9208,0
2020-08-01,12,47,PM,24,6,1,3,60.174,24.926,60.169,24.938,28,29,45,20,2.9208,0
2020-08-01,12,47,PM,24,6,-13,4,60.156,24.939,60.158,24.914,32,19,45,20,2.9208,0
2020-08-01,12,51,PM,24,6,14,3,60.164,24.934,60.187,24.963,38,52,45,20,2.9208,0
2020-08-01,12,53,PM,24,6,8,4,60.162,24.927,60.162,24.914,25,33,45,20,2.9208,0
2020-08-01,12,55,PM,24,6,-5,1,60.171,24.929,60.169,24.933,31,26,45,20,2.9208,0
2020-08-01,12,55,PM,24,6,-9,1,60.185,24.96,60.187,24.956,24,15,45,20,2.9208,0
2020-08-01,12,56,PM,24,6,23,3,60.191,24.943,60.186,24.947,29,52,45,20,2.9208,0
2020-08-01,1,0,PM,13,6,-10,3,60.182,24.978,60.18,24.95,37,27,0,20,2.34567,0
2020-08-01,1,0,PM,13,6,-6,6,60.186,24.92,60.177,24.95,39,33,0,20,2.34567,0
2020-08-01,1,2,PM,13,6,11,4,60.163,24.948,60.163,24.945,19,30,0,20,2.34567,0
2020-08-01,1,4,PM,13,6,16,5,60.19,24.962,60.187,24.956,23,39,0,20,2.34567,0
2020-08-01,1,5,PM,13,6,10,3,60.185,24.917,60.184,24.92,30,40,0,20,2.34567,0
2020-08-01,1,6,PM,13,6,-30,4,60.191,24.962,60.185,24.961,48,18,0,20,2.34567,0
2020-08-01,1,7,PM,13,6,-4,1,60.16,24.935,60.163,24.942,25,21,0,20,2.34567,0
2020-08-01,1,9,PM,13,6,11,6,60.189,24.95,60.185,24.953,30,41,0,20,2.34567,0
2020-08-01,1,11,PM,13,6,13,6,60.175,24.93,60.163,24.926,35,48,0,20,2.34567,0
2020-08-01,1,14,PM,13,6,6,2,60.158,24.952,60.164,24.944,33,39,0,20,2.34567,0
2020-08-01,1,16,PM,13,6,4,4,60.169,24.921,60.168,24.93,27,31,0,20,2.34567,0
2020-08-01,1,24,PM,13,6,-12,3,60.185,24.954,60.178,24.949,27,15,0,20,2.34567,0
2020-08-01,1,32,PM,13,6,-3,4,60.18,24.954,60.169,24.938,35,32,0,20,2.34567,0
2020-08-01,1,32,PM,13,6,-3,1,60.156,24.914,60.169,24.941,35,32,0,20,2.34567,0
2020-08-01,1,34,PM,13,6,-6,2,60.193,24.963,60.181,24.955,36,30,0,20,2.34567,0
2020-08-01,1,35,PM,13,6,5,4,60.169,24.963,60.169,24.945,31,36,0,20,2.34567,0
2020-08-01,1,36,PM,13,6,13,4,60.189,24.946,60.195,24.956,25,38,0,20,2.34567,0
2020-08-01,1,39,PM,13,6,-4,2,60.184,24.959,60.171,24.947,37,33,0,20,2.34567,0
2020-08-01,1,41,PM,13,6,4,2,60.19,24.956,60.187,24.964,23,27,0,20,2.34567,0
2020-08-01,1,42,PM,13,6,-4,5,60.199,24.965,60.187,24.962,29,25,0,20,2.34567,0
2020-08-01,1,54,PM,13,6,-16,2,60.19,24.952,60.178,24.949,31,15,0,20,2.34567,0
2020-08-01,2,6,PM,14,6,-8,3,60.168,24.923,60.167,24.936,32,24,0,20,1.04032,0
2020-08-01,2,6,PM,14,6,-17,10,60.2,24.969,60.192,24.952,44,27,0,20,1.04032,0
2020-08-01,2,7,PM,14,6,15,1,60.17,24.947,60.157,24.955,35,50,0,20,1.04032,0
2020-08-01,2,14,PM,14,6,-6,1,60.175,24.923,60.18,24.927,23,17,0,20,1.04032,0
2020-08-01,2,14,PM,14,6,-4,2,60.167,24.929,60.168,24.935,24,20,0,20,1.04032,0
2020-08-01,2,14,PM,14,6,3,4,60.16,24.944,60.169,24.941,31,34,0,20,1.04032,0
2020-08-01,2,16,PM,14,6,11,3,60.156,24.944,60.165,24.936,28,39,0,20,1.04032,0
2020-08-01,2,16,PM,14,6,-11,1,60.17,24.925,60.164,24.932,32,21,0,20,1.04032,0
2020-08-01,2,16,PM,14,6,6,7,60.17,24.927,60.172,24.947,39,45,0,20,1.04032,0
2020-08-01,2,20,PM,14,6,3,4,60.197,24.956,60.193,24.958,26,29,0,20,1.04032,0
2020-08-01,2,23,PM,14,6,-15,5,60.161,24.942,60.169,24.943,42,27,0,20,1.04032,0
2020-08-01,2,23,PM,14,6,2,1,60.187,24.913,60.198,24.93,37,39,0,20,1.04032,0
2020-08-01,2,34,PM,14,6,-6,1,60.189,24.917,60.181,24.925,33,27,0,20,1.04032,0
2020-08-01,2,35,PM,14,6,-15,3,60.196,24.964,60.194,24.95,31,16,0,20,1.04032,0
2020-08-01,2,40,PM,14,6,-10,1,60.157,24.914,60.169,24.933,36,26,0,20,1.04032,0
2020-08-01,2,42,PM,14,6,-2,2,60.182,24.956,60.171,24.947,35,33,0,20,1.04032,0
2020-08-01,2,42,PM,14,6,-8,1,60.166,24.929,60.167,24.94,24,16,0,20,1.04032,0
2020-08-01,2,42,PM,14,6,19,6,60.172,24.922,60.167,24.932,33,52,0,20,1.04032,0
2020-08-01,2,43,PM,14,6,-7,1,60.169,24.956,60.167,24.966,27,20,0,20,1.04032,0
2020-08-01,2,51,PM,14,6,14,4,60.165,24.945,60.167,24.931,36,50,0,20,1.04032,0
2020-08-01,2,52,PM,14,6,-4,2,60.174,24.927,60.169,24.933,37,33,0,20,1.04032,0
2020-08-01,2,56,PM,14,6,-5,2,60.16,24.948,60.159,24.942,25,20,0,20,1.04032,0
2020-08-01,2,59,PM,14,6,-15,1,60.177,24.925,60.184,24.924,29,14,0,20,1.04032,0
2020-08-01,3,3,PM,15,6,-2,3,60.169,24.925,60.17,24.925,20,18,0,19.4,0.750587,0
2020-08-01,3,3,PM,15,6,0,1,60.183,24.95,60.171,24.947,34,34,0,19.4,0.750587,0
2020-08-01,3,5,PM,15,6,1,2,60.175,24.96,60.195,24.951,38,39,0,19.4,0.750587,0
2020-08-01,3,13,PM,15,6,2,1,60.19,24.94,60.188,24.953,19,21,0,19.4,0.750587,0
2020-08-01,3,16,PM,15,6,5,8,60.16,24.941,60.169,24.941,37,42,0,19.4,0.750587,0
2020-08-01,3,18,PM,15,6,3,6,60.167,24.96,60.163,24.942,35,38,0,19.4,0.750587,0
2020-08-01,3,18,PM,15,6,1,1,60.188,24.955,60.188,24.953,21,22,0,19.4,0.750587,0
2020-08-01,3,22,PM,15,6,6,1,60.184,24.949,60.195,24.956,32,38,0,19.4,0.750587,0
2020-08-01,3,22,PM,15,6,-17,1,60.182,24.948,60.187,24.955,40,23,0,19.4,0.750587,0
2020-08-01,3,24,PM,15,6,12,1,60.175,24.924,60.163,24.934,35,47,0,19.4,0.750587,0
2020-08-01,3,28,PM,15,6,2,3,60.162,24.936,60.167,24.936,25,27,0,19.4,0.750587,0
2020-08-01,3,28,PM,15,6,0,1,60.183,24.921,60.169,24.945,39,39,0,19.4,0.750587,0
2020-08-01,3,29,PM,15,6,-9,1,60.182,24.952,60.187,24.965,24,15,0,19.4,0.750587,0
2020-08-01,3,32,PM,15,6,11,5,60.158,24.937,60.165,24.936,40,51,0,19.4,0.750587,0
2020-08-01,3,34,PM,15,6,-18,1,60.16,24.935,60.163,24.94,29,11,0,19.4,0.750587,0
2020-08-01,3,37,PM,15,6,10,1,60.172,24.917,60.181,24.925,32,42,0,19.4,0.750587,0
2020-08-01,3,40,PM,15,6,1,5,60.193,24.973,60.185,24.98,32,33,0,19.4,0.750587,0
2020-08-01,3,42,PM,15,6,7,1,60.194,24.942,60.194,24.956,25,32,0,19.4,0.750587,0
2020-08-01,3,43,PM,15,6,1,2,60.196,24.964,60.19,24.956,31,32,0,19.4,0.750587,0
2020-08-01,3,45,PM,15,6,6,3,60.172,24.96,60.162,24.929,40,46,0,19.4,0.750587,0
2020-08-01,3,51,PM,15,6,-15,7,60.16,24.941,60.168,24.93,30,15,0,19.4,0.750587,0
2020-08-01,3,51,PM,15,6,-12,1,60.164,24.946,60.168,24.93,31,19,0,19.4,0.750587,0
2020-08-01,3,52,PM,15,6,6,1,60.171,24.955,60.185,24.961,33,39,0,19.4,0.750587,0
2020-08-01,3,54,PM,15,6,14,3,60.155,24.915,60.168,24.93,30,44,0,19.4,0.750587,0
2020-08-01,3,55,PM,15,6,8,1,60.159,24.921,60.169,24.948,38,46,0,19.4,0.750587,0
2020-08-01,3,55,PM,15,6,1,1,60.197,24.953,60.187,24.961,34,35,0,19.4,0.750587,0
2020-08-01,3,56,PM,15,6,-11,4,60.161,24.953,60.164,24.944,34,23,0,19.4,0.750587,0
2020-08-01,3,58,PM,15,6,-15,1,60.158,24.952,60.16,24.941,38,23,0,19.4,0.750587,0
2020-08-01,3,58,PM,15,6,-2,5,60.193,24.942,60.18,24.949,34,32,0,19.4,0.750587,0
2020-08-01,4,2,PM,16,6,5,1,60.173,24.918,60.177,24.922,29,34,0,18.9,1.26861,0
2020-08-01,4,3,PM,16,6,6,1,60.172,24.953,60.163,24.94,33,39,0,18.9,1.26861,0
2020-08-01,4,4,PM,16,6,-4,1,60.19,24.946,60.193,24.958,32,28,0,18.9,1.26861,0
2020-08-01,4,11,PM,16,6,7,1,60.154,24.932,60.159,24.918,31,38,0,18.9,1.26861,0
2020-08-01,4,14,PM,16,6,15,3,60.188,24.92,60.184,24.92,32,47,0,18.9,1.26861,0
2020-08-01,4,14,PM,16,6,4,4,60.193,24.961,60.195,24.951,25,29,0,18.9,1.26861,0
2020-08-01,4,15,PM,16,6,3,9,60.168,24.967,60.169,24.945,35,38,0,18.9,1.26861,0
2020-08-01,4,17,PM,16,6,5,5,60.176,24.929,60.169,24.941,48,53,0,18.9,1.26861,0
2020-08-01,4,18,PM,16,6,1,1,60.187,24.921,60.167,24.938,34,35,0,18.9,1.26861,0
2020-08-01,4,20,PM,16,6,-13,1,60.191,24.945,60.194,24.95,29,16,0,18.9,1.26861,0
2020-08-01,4,24,PM,16,6,-6,3,60.185,24.944,60.181,24.925,35,29,0,18.9,1.26861,0
2020-08-01,4,27,PM,16,6,2,3,60.18,24.951,60.162,24.928,40,42,0,18.9,1.26861,0
2020-08-01,4,28,PM,16,6,9,2,60.163,24.928,60.169,24.933,33,42,0,18.9,1.26861,0
2020-08-01,4,31,PM,16,6,-5,3,60.173,24.925,60.165,24.935,33,28,0,18.9,1.26861,0
2020-08-01,4,33,PM,16,6,-4,4,60.192,24.945,60.187,24.956,36,32,0,18.9,1.26861,0
2020-08-01,4,34,PM,16,6,-5,2,60.194,24.965,60.195,24.956,27,22,0,18.9,1.26861,0
2020-08-01,4,34,PM,16,6,-12,1,60.156,24.929,60.159,24.945,28,16,0,18.9,1.26861,0
2020-08-01,4,35,PM,16,6,3,5,60.181,24.954,60.178,24.949,25,28,0,18.9,1.26861,0
2020-08-01,4,38,PM,16,6,8,1,60.159,24.949,60.157,24.946,25,33,0,18.9,1.26861,0
2020-08-01,4,38,PM,16,6,2,5,60.157,24.951,60.167,24.938,34,36,0,18.9,1.26861,0
2020-08-01,4,39,PM,16,6,-2,7,60.186,24.911,60.175,24.926,37,35,0,18.9,1.26861,0
2020-08-01,4,41,PM,16,6,7,2,60.188,24.945,60.188,24.956,26,33,0,18.9,1.26861,0
2020-08-01,4,41,PM,16,6,-4,5,60.16,24.925,60.163,24.941,37,33,0,18.9,1.26861,0
2020-08-01,4,44,PM,16,6,7,5,60.161,24.919,60.168,24.93,28,35,0,18.9,1.26861,0
2020-08-01,4,46,PM,16,6,-10,3,60.183,24.925,60.183,24.919,37,27,0,18.9,1.26861,0
2020-08-01,4,49,PM,16,6,-3,3,60.168,24.96,60.188,24.956,40,37,0,18.9,1.26861,0
2020-08-01,4,52,PM,16,6,-14,1,60.187,24.911,60.188,24.919,31,17,0,18.9,1.26861,0
2020-08-01,4,54,PM,16,6,11,2,60.16,24.955,60.17,24.945,42,53,0,18.9,1.26861,0
2020-08-01,4,57,PM,16,6,3,4,60.165,24.929,60.174,24.93,28,31,0,18.9,1.26861,0
2020-08-01,4,58,PM,16,6,11,4,60.157,24.915,60.162,24.928,34,45,0,18.9,1.26861,0
2020-08-01,5,0,PM,17,6,-2,5,60.163,24.928,60.165,24.934,36,34,0,18.9,3.01703,0
2020-08-01,5,1,PM,17,6,-6,1,60.184,24.946,60.187,24.948,24,18,0,18.9,3.01703,0
2020-08-01,5,1,PM,17,6,-13,1,60.187,24.958,60.188,24.954,29,16,0,18.9,3.01703,0
2020-08-01,5,5,PM,17,6,-1,1,60.161,24.938,60.163,24.941,31,30,0,18.9,3.01703,0
2020-08-01,5,7,PM,17,6,13,3,60.158,24.916,60.169,24.933,37,50,0,18.9,3.01703,0
2020-08-01,5,7,PM,17,6,1,1,60.171,24.944,60.168,24.938,35,36,0,18.9,3.01703,0
2020-08-01,5,10,PM,17,6,-8,3,60.195,24.957,60.174,24.93,41,33,0,18.9,3.01703,0
2020-08-01,5,12,PM,17,6,-10,1,60.19,24.913,60.198,24.884,29,19,0,18.9,3.01703,0
2020-08-01,5,13,PM,17,6,3,3,60.162,24.937,60.171,24.947,38,41,0,18.9,3.01703,0
2020-08-01,5,17,PM,17,6,10,1,60.157,24.915,60.166,24.931,35,45,0,18.9,3.01703,0
2020-08-01,5,17,PM,17,6,3,1,60.159,24.935,60.162,24.929,29,32,0,18.9,3.01703,0
2020-08-01,5,19,PM,17,6,-6,11,60.167,24.976,60.168,24.939,35,29,0,18.9,3.01703,0
2020-08-01,5,21,PM,17,6,-11,6,60.17,24.92,60.168,24.93,29,18,0,18.9,3.01703,0
2020-08-01,5,27,PM,17,6,-14,3,60.156,24.953,60.167,24.94,44,30,0,18.9,3.01703,0
2020-08-01,5,27,PM,17,6,-3,1,60.189,24.942,60.188,24.956,28,25,0,18.9,3.01703,0
2020-08-01,5,29,PM,17,6,-10,2,60.166,24.934,60.169,24.933,34,24,0,18.9,3.01703,0
2020-08-01,5,32,PM,17,6,-10,1,60.159,24.945,60.168,24.952,42,32,0,18.9,3.01703,0
2020-08-01,5,33,PM,17,6,-2,1,60.197,24.95,60.188,24.956,28,26,0,18.9,3.01703,0
2020-08-01,5,34,PM,17,6,8,3,60.19,24.947,60.188,24.954,27,35,0,18.9,3.01703,0
